1/3/2017 5:24:32 PM;Major owner of Atlantic American Corporation just picked up 30,632 shares  http://www.conferencecalltranscripts.org/4/summary/?id=3358820 $AAME;cctranscripts
12/25/2016 4:27:21 AM;$AAME analysis available on the fastest growing stock platform, up to +70% AAME accuracy: http://www.expatinc.com/new/predictions.php;mscott1330
12/18/2016 5:17:17 PM;$AAME analysis available on the fastest growing stock platform, up to +70% AAME accuracy: http://www.stockstinder.com/predictions.php;cadencesullivan
12/18/2016 4:41:47 PM;$AAME try the fastest growing #1 stock analysis platform. Detailed reliable AAME predictions: http://www.stockstinder.com/predictions.php;cadencesullivan
12/18/2016 3:01:52 PM;$AAME analysis availble on fastest growing stock platform with up to +70% AAME accuracy: http://www.stockstinder.com/predictions.php;cadencesullivan
12/18/2016 12:56:49 PM;$AAME try the fastest growing &amp; #1 stock analysis platform. Detailed reliable AAME predictions: http://www.stockstinder.com/predictions.php;cadencesullivan
12/18/2016 12:41:42 PM;$AAME accurate predictions! 100% transparent accuracy rates, profit on AAME now, see for yourself: http://www.stockstinder.com/predictions.php;cadencesullivan
11/28/2016 4:30:26 PM;Major owner of Atlantic American Corporation just picked up 15,000 shares  http://www.conferencecalltranscripts.org/4/summary/?id=3274796 $AAME;cctranscripts
11/14/2016 4:33:09 PM;Atlantic American Corporation Just Filed Its Quarterly Report: Note 5.Earnings Per ... http://www.conferencecalltranscripts.org/Q/summary2/?id=3235302 $AAME;cctranscripts
11/14/2016 4:14:06 PM;$AAME: New SEC Filing for AAME:\nForm 8-K, No. 0001140361-16-086078\nhttp://stocknewsflow.com/8177_000114036116086078_0001140361-16-086078;VestNews
11/14/2016 4:07:12 PM;Atlantic American Reports Third Quarter And Year To Date Net Income And Announces A New Share R http://www.conferencecalltranscripts.org/8/summary/?id=3235121 $AAME;cctranscripts
11/4/2016 7:56:16 AM;Made gains today?  So did we!  25% upside in one day EGLE\n\n$TOPS $DRYS $EGLE $AAME $CCRN $TCCO $TX $NXTM;EarningTogether
11/3/2016 10:45:09 AM;Atlantic American Corp. to release earnings on Friday.  $AAME http://www.marketbeat.com/p/115533;AnalystRatingsNetwork
10/13/2016 8:01:01 PM;Top Gainers ($1-15)\n$POIL $VINO $NATDF $LCTC $CTRV $AAME $LMBHW $LTEA $VLTC $OGXPY $OCUL $ANLKY;TickWatcher
8/23/2016 12:00:43 PM;Today Watchlist: $SRT, $BFAM, $MIFI, $ALDR, $MOMO, $NBIX, $MTSI, $AAME, $IEP;thejournalstocks
8/23/2016 5:37:00 AM;$AAME;jacko2
8/19/2016 11:32:29 PM;$AAME;jacko2
8/12/2016 1:50:28 PM;Atlantic American Corporation Just Filed Its Quarterly Report: Note 5.Earnings Per ... http://www.conferencecalltranscripts.org/Q/summary/?id=2998444 $AAME;cctranscripts
8/12/2016 1:50:27 PM;Looks like $AAME has been repurchasing shares. The drop in share count ranks them #874 on this buybacks list: http://www.conferencecalltranscripts.org/cannibals/;cctranscripts
8/12/2016 1:24:11 PM;$AAME: New SEC Filing for AAME:\nForm 8-K, No. 0001140361-16-076018\nhttp://stocknewsflow.com/8177_000114036116076018_0001140361-16-076018;VestNews
8/12/2016 1:10:08 PM;Atlantic American Reports Second Quarter Earnings  http://www.conferencecalltranscripts.org/8/summary/?id=2998247 $AAME;cctranscripts
8/9/2016 5:02:26 AM;Atlantic American Corp. to release earnings on Wednesday.  $AAME http://www.marketbeat.com/p/109875;AnalystRatingsNetwork
7/25/2016 6:47:25 AM;$AAME [2016-MAY] Correlation Histogram Kurt : -1.19 Skew : -0.17 Mode : 0.4;DATAUNION
7/19/2016 2:23:31 PM;$AAME;jacko2
7/19/2016 9:23:46 AM;$AAME [2016-MAY] Correlation Histogram Kurt : -1.19 Skew : -0.17 Mode : 0.4;DATAUNION
7/18/2016 11:44:12 AM;$AAME [2016-MAY] Correlation Histogram Kurt : -1.19 Skew : -0.17 Mode : 0.4;DATAUNION
7/2/2016 4:34:30 PM;$AAME [2016-MAY] Correlation Histogram Kurt : -1.19 Skew : -0.17 Mode : 0.4;DATAUNION
6/21/2016 8:29:12 PM;$AAME: New SEC Filing for AAME:\nForm 11-K, No. 0001140361-16-070458\nhttp://stocknewsflow.com/8177_000114036116070458_0001140361-16-070458;VestNews
6/21/2016 8:19:18 PM;Annual report of employee stock purchase, savings and similar plans http://www.conferencecalltranscripts.org/no/summary/?id=2863320 $AAME;cctranscripts
